position,fen,rubichess_move,rubichess_eval,rubichess_nodes,rubichess_time,rubichess_success,stockfish_move,stockfish_eval,stockfish_nodes,stockfish_time,stockfish_success
1,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 4,f3g5,95,140917,0.09091734886169434,True,f3g5,62,145806,0.1993114948272705,True
2,r1bq1b1r/pppp1kpp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQ - 0 5,d3d4,-379,250693,0.14099836349487305,True,b1c3,-372,63676,0.07790207862854004,True
3,r1bq1b1r/pppp1kpp/2n2n2/4N3/4P3/3P4/PPP2PPP/RNBQK2R b KQ - 0 5,c6e5,478,167644,0.09618568420410156,True,c6e5,413,47165,0.0386199951171875,True
4,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 1 4,d7d6,-24,271242,0.16608047485351562,True,d7d6,-29,165594,0.19326210021972656,True
5,r1bqkb1r/pppp1Npp/2n5/8/2B1n3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 5,e4f2,-416,1405440,0.8519330024719238,True,e4f2,-304,26740,0.03572893142700195,True
6,r1bqkb1r/pppp1p1p/2n2n2/4N1p1/2B1P3/3P4/PPP2PPP/RNBQK2R w KQkq - 0 5,c4f7,496,512970,0.3474090099334717,True,c4f7,429,19640,0.031085968017578125,True
7,r1bq1rk1/ppp2ppp/2n2n2/2bpp3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 w - - 0 6,e4d5,5,321121,0.20612597465515137,True,e4d5,3,81057,0.10521602630615234,True
8,r1bq1rk1/ppp2ppp/2n5/2bnp3/2B4N/3P4/PPP2PPP/RNBQ1RK1 b - - 1 7,d5b6,215,64785,0.04691624641418457,True,d5b6,175,55345,0.07139277458190918,True
9,r1bq1rk1/ppp2ppp/5n2/2bBp3/3nP3/3P4/PPP2PPP/RNBQ1RK1 b - - 0 7,f6d5,624,242399,0.12610507011413574,True,c8g4,611,21100,0.01937103271484375,True
10,r1b2rk1/ppp2ppp/2n2n2/2bqp3/2B5/2PP1N2/PP3PPP/RNBQ1RK1 b - - 0 7,d5d6,-12,126085,0.0999758243560791,True,d5d8,-14,141986,0.15221452713012695,True
11,r1bq1rk1/ppp2ppp/2n2n2/3pp3/2B1P3/2NP1N2/PPP2KPP/R1BQ1R2 b - - 0 7,d5c4,76,309993,0.2293839454650879,True,d5c4,100,84451,0.11821603775024414,True
12,r1bq1rk1/ppp2ppp/2n2n2/3Bp3/4P3/3P1N2/PPP2RPP/RNBQ2K1 b - - 0 7,f6d5,-438,257492,0.1498875617980957,True,f6d5,-397,125388,0.16118931770324707,True
13,r1b2rk1/ppp2ppp/2n2n2/2bPp3/8/3P1N2/PPP2PPP/RNBQ1RK1 b - - 0 7,c6d4,-378,616690,0.3420145511627197,True,c6d4,-520,32497,0.025446414947509766,True
14,r1bq1rk1/ppp2ppp/2n2n2/2bPp3/2B5/3P1N2/PPP2PPP/RNBQ1RK1 b - - 0 6,f6d5,6,466974,0.3436868190765381,True,f6d5,1,150440,0.19973969459533691,True
15,r1bq1rk1/ppp2ppp/2n2n2/2bpN3/2B1P3/3P4/PPP2PPP/RNBQ1RK1 b - - 0 6,c6e5,487,341298,0.18319392204284668,True,c6e5,485,16868,0.026784658432006836,True
16,r3k2r/ppp2ppp/2n1bn2/2bpp1q1/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 8,f3g5,519,1119866,0.6001110076904297,True,c1g5,565,25963,0.0230252742767334,True
17,r3k2r/ppp2ppp/2n1bn2/2bpp3/2B1PB2/3P1N2/PPP2PKP/RN1Q1R2 b kq - 0 9,e8c8,-428,1203620,0.6919782161712646,True,d5c4,-396,30197,0.023021936416625977,True
18,r3k2r/ppp2ppp/2n1bn2/2bBp1q1/4P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 8,g5h5,-181,245773,0.17604470252990723,True,g5h5,-171,44833,0.060892343521118164,True
19,2r1k2r/ppp2ppp/2n1bn2/1Bbpp1q1/4P3/3P1N2/PPP2PPP/RNBQ1RK1 w k - 2 9,c1g5,557,959181,0.5001626014709473,True,f3g5,722,27413,0.021081924438476562,True
20,r3k2r/ppp2ppp/2n1b3/2bpp1N1/2B1P1n1/3P4/PPP2PPP/RNBQ1RK1 w kq - 1 9,e4d5,791,999634,0.507742166519165,True,e4d5,744,100802,0.06723833084106445,True
21,r3k2r/ppp2ppp/2n1bn2/2bPp1q1/2B5/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 8,g5g2,-505,1473994,0.8011257648468018,True,g5h5,-384,44803,0.047753334045410156,True
22,r3k2r/ppp2ppp/2n1bn2/2bpp1q1/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 8,g5g6,-249,187739,0.11529421806335449,True,g5g6,-206,199524,0.20278263092041016,True
23,r3k2r/ppp2pp1/2n1bn1p/2bBN1q1/4P3/3P4/PPP2PPP/RNBQ1RK1 b kq - 0 9,g5e5,250,217475,0.15009665489196777,True,g5e5,297,129127,0.15806221961975098,True
24,r3k2r/ppp2ppp/2n1bn2/2b1p1q1/2B1p3/3P1N2/PPP2PPP/RNB1QRK1 w kq - 0 9,f3g5,499,630282,0.33252859115600586,True,f3g5,524,45672,0.031404733657836914,True
25,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,c2c3,18,160355,0.13498520851135254,True,e1g1,16,109347,0.10792779922485352,True
26,r1bqk2r/pppp1ppp/2n2n2/2b1N3/2B1P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 5,c6e5,318,168292,0.10028910636901855,True,c6e5,304,109157,0.13116860389709473,True
27,r1bqk2r/pppp1ppp/2n5/2b1N2n/2B1P3/3P4/PPP2PPP/RNBQK2R w KQkq - 1 6,c4f7,552,467221,0.25827860832214355,True,d1h5,515,24967,0.033739566802978516,True
28,r1bq3r/ppppkBpp/2n2n2/2b1p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQ - 1 6,f7b3,202,175603,0.1353461742401123,True,f7b3,207,79421,0.1061255931854248,True
29,r1bqk2r/pppp1ppp/2n2n2/4N3/1bB1P3/3P4/PPPB1PPP/RN1QK2R b KQkq - 2 6,b4d2,314,366039,0.19834566116333008,True,b4d2,309,75485,0.09894847869873047,True
30,r1bqk2r/pppp1ppp/2N5/2b4n/2B1P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6,d8h4,-455,298735,0.16593122482299805,True,d8h4,-466,196224,0.1709296703338623,True
31,r1bqk2r/pppp1ppp/2n5/2b1p3/2B1P1n1/3P1N2/PPP2P1P/RNBQK2R w KQkq - 0 6,h1f1,-178,395095,0.276339054107666,True,h1f1,-160,107355,0.1438605785369873,True
32,r1bqk2r/pppp1ppp/2n2n2/4p3/2B1P2P/3PbN2/PPP2PP1/RN1QK2R b KQkq - 0 6,e3b6,648,846283,0.4615168571472168,True,e3b6,495,54427,0.06695675849914551,True
33,r1bqk2r/pppp1ppp/2n2n2/4N3/2B1P3/3P4/PPPK1bPP/RNBQ3R b kq - 1 6,c6e5,625,326082,0.19993257522583008,True,c6e5,607,23733,0.030439376831054688,True
34,r2qkb1r/ppp2ppp/2n2n2/3pp3/2B1P1b1/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 6,e4d5,-20,326260,0.22198057174682617,True,e4d5,-33,184834,0.23279166221618652,True
35,r2qk2r/ppp2ppp/2n2n2/3Pp3/1bB3b1/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 7,c2c3,260,157988,0.09692502021789551,True,c2c3,229,64929,0.0668027400970459,True
36,r2qkb1r/ppp2ppp/2n2n2/3pp3/2BNP1b1/3P4/PPP2PPP/RNBQK2R b KQkq - 1 6,c6d4,587,284656,0.14336585998535156,True,c6d4,612,208694,0.20802688598632812,True
37,r2qkb1r/ppp2ppp/2n2n2/3pN3/2B1P1b1/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6,c6e5,567,1632628,0.9166533946990967,True,c6e5,542,52037,0.050000667572021484,True
38,r2qk2r/ppp2ppp/2n2n2/3Bp3/4P1b1/b2P1N2/PPP2PPP/R1BQK2R b KQkq - 0 7,f6d5,512,342324,0.1918017864227295,True,f6d5,484,28744,0.052077293395996094,True
39,r2qkb1r/ppp2ppp/2n5/3pN3/2B1n1b1/3P4/PPP2PPP/RNBQK2R w KQkq - 0 7,e5g4,357,223061,0.1532750129699707,True,e5g4,338,55163,0.07472729682922363,True
40,r2qkb1r/ppp2ppp/2n2n2/3Bp3/4P1b1/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 6,f6d5,176,73557,0.049963951110839844,True,f6d5,190,35049,0.04190254211425781,True
41,rn1qkb1r/ppp2ppp/5n2/3PN3/2B3b1/3P4/PPP2PPP/RNBQK2R b KQkq - 0 7,g4d1,400,1350648,0.7809875011444092,True,g4d1,444,22406,0.01726818084716797,True
42,r2qkb1r/ppp2ppp/2n2n2/8/2N1P1b1/3P4/PPP2PPP/RNBQK2R b KQkq - 0 7,g4d1,611,858436,0.45821070671081543,True,g4d1,731,16062,0.012798547744750977,True
43,r2qkb1r/ppp2ppp/2n2n2/4N3/2B1p1b1/3P2P1/PPP2P1P/RNBQK2R b KQkq - 0 7,c6e5,639,839076,0.4475705623626709,True,c6e5,722,14845,0.012493371963500977,True
44,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,f3g5,143,87193,0.055757761001586914,True,f3g5,144,52811,0.0706794261932373,True
45,r1bqkb1r/pppp1p1p/2n2np1/4N3/2B1P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 5,c6e5,276,228172,0.1604928970336914,True,c6e5,324,78125,0.10012269020080566,True
46,r1bqkb1r/pppp1p1p/2n3p1/4p3/2B1n3/3P1N2/PPPB1PPP/RN1QK2R w KQkq - 0 6,d3e4,473,237456,0.16177940368652344,True,d3e4,474,50743,0.06641674041748047,True
47,1rbqkb1r/pppp1p1p/2n2np1/4N3/2B1P3/3P4/PPP2PPP/RNBQK2R w KQk - 1 6,e5f7,463,362092,0.1998119354248047,True,e5f7,410,39691,0.033631324768066406,True
48,r1bq1b1r/pppp1k1p/2n2np1/4N3/4P3/3P4/PPP2PPP/RNBQK2R b KQ - 0 6,c6e5,465,223433,0.13945984840393066,True,c6e5,405,56031,0.054436445236206055,True
49,r1bqkb1r/pppp1p1p/2n3p1/4p3/2B1n3/2NP1N2/PPP2PPP/R1BQK2R w KQkq - 0 6,d3e4,483,259513,0.1575946807861328,True,d3e4,506,17096,0.024933576583862305,True
50,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/3P1N2/PPP2PPP/RNBQKR2 b Qkq - 1 5,f8g7,48,198562,0.13967299461364746,True,d7d5,57,136447,0.1478888988494873,True
51,r1bq1b1r/pppp1k1p/2n2np1/4p3/4P3/2NP1N2/PPP2PPP/R1BQK2R b KQ - 1 6,d7d6,368,172396,0.10426163673400879,True,d7d6,385,57217,0.08659839630126953,True
52,r1bq1b1r/pppp1k1p/2n2np1/4p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQ - 0 6,e1g1,-345,149334,0.08680391311645508,True,d3d4,-367,47923,0.05664229393005371,True
53,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,a7a6,-19,162664,0.11766171455383301,True,d7d6,-13,59322,0.06472945213317871,True
54,1rbqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 w k - 1 6,c2c3,40,235849,0.18678665161132812,True,c2c3,55,151996,0.1880784034729004,True
55,r1bqk2r/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 6,d7d6,-510,204511,0.11421680450439453,True,d7d6,-485,37424,0.049631595611572266,True
56,r1bqk2r/pppp1ppp/2n2n2/4p3/2B1P3/3P1N2/PPP2KPP/RNBQ1R2 b kq - 0 6,d7d5,-462,712095,0.47571492195129395,True,d7d5,-488,72915,0.07639813423156738,True
57,r1bqk2r/p1pp1ppp/1pn2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 6,c2c3,132,92975,0.05350017547607422,True,c2c3,95,200723,0.29116034507751465,True
58,r1bqk2r/pppp1ppp/2n5/2b1p3/2B1n3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 6,d3e4,517,306822,0.18208694458007812,True,d3e4,503,11579,0.016582012176513672,True
59,r1bqk2r/pppp1ppp/2n2n2/4p3/2B1P3/3PbN2/PPP2PPP/RNBQ1RK1 w kq - 1 6,f2e3,558,475708,0.2682943344116211,True,c1e3,569,16636,0.016561031341552734,True
60,r2qkb1r/ppp2ppp/2n2n2/3pp1b1/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 6,c4d5,162,261550,0.16599035263061523,True,c4d5,155,80386,0.09077000617980957,True
61,1r1qkb1r/ppp2ppp/2n2n2/3pp1N1/4P3/1B1P4/PPP2PPP/RNBQK2R b KQk - 0 7,h7h6,-478,118535,0.08423805236816406,True,h7h6,-485,18597,0.01695084571838379,True
62,r2qkb1r/ppp2ppp/2n2n2/3Bp1b1/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 6,f6d5,-173,196820,0.12089180946350098,True,f6d5,-149,65632,0.07652139663696289,True
63,r2qkb1r/ppp2ppp/2n2n2/3pp1N1/2B1P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6,d5c4,46,303982,0.18332839012145996,True,d5c4,28,218766,0.26572370529174805,True
64,r2qkb1r/ppp2ppp/2n2n2/3Pp1b1/2B5/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 6,g5c1,-54,248640,0.16642451286315918,True,g5c1,-66,35765,0.06709933280944824,True
65,r2qkb1r/ppp2ppp/2n2n2/4p1b1/2p1P3/3PBN2/PPP2PPP/RN1QKR2 b Qkq - 1 7,g5e3,641,417623,0.25980353355407715,True,g5e3,562,74574,0.09980940818786621,True
66,r2qkb1r/ppp2ppp/2n2n2/3pp1B1/2B1P3/3P1N2/PPP2PPP/RN1QK2R b KQkq - 0 6,d5c4,-44,179541,0.12514305114746094,True,d5c4,-29,83713,0.08183050155639648,True
67,r3kb1r/ppp2ppp/2nq1n2/3pN1B1/2B1P3/3P4/PPP2PPP/RN1QK2R b KQkq - 0 7,c6e5,-152,445061,0.299818754196167,True,d6e5,-166,80123,0.10641145706176758,True
68,r2qkb1r/ppp2ppp/2n2n2/3pp1b1/2B1P2N/3P4/PPP2PPP/RNBQK2R b KQkq - 1 6,g5c1,422,220114,0.1251511573791504,True,g5h4,375,24734,0.025569915771484375,True
69,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4,f8c5,-5,153530,0.13971352577209473,True,f8c5,-15,155628,0.17391395568847656,True
70,r1bqkb1r/pppp1ppp/2n5/4N3/2B1n3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 5,c6e5,407,503732,0.3541250228881836,True,c6e5,333,43037,0.0415501594543457,True
71,r1bqkb1r/pppp1ppp/8/n3p3/2B1P3/5N2/PPP2PPP/RNBQK2R w KQkq - 1 6,c4f7,714,437074,0.2845728397369385,True,c4f7,549,203020,0.1999528408050537,True
72,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,c2c3,18,160355,0.11882877349853516,True,c2c3,17,181517,0.20038175582885742,True
73,r1bqkb1r/pppp1ppp/2n5/4p3/2B1n3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,d3e4,517,190728,0.1475543975830078,True,d3e4,504,65669,0.0835261344909668,True
74,r1bqkb1r/1ppp1ppp/2n5/p3p3/2B1P3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 6,f3g5,524,382994,0.2380836009979248,True,f3g5,527,33963,0.06756067276000977,True
75,r1bqk2r/pppp1ppp/2n2n2/4N3/1bB1P3/3P4/PPP2PPP/RNBQK2R w KQkq - 1 6,c2c3,69,52926,0.041002511978149414,True,c2c3,35,50102,0.06647682189941406,True
76,r2qkb1r/ppp2ppp/2n2n2/3pp1b1/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 6,g5c1,375,198707,0.11062741279602051,True,g5c1,336,30128,0.0278472900390625,True
77,r2qkb1r/ppp2ppp/2n2n2/4p1B1/2B1p3/3P1N2/PPP2PPP/RN1QK2R b KQkq - 0 7,e4f3,-5,148116,0.09816312789916992,True,e4f3,-2,91824,0.10505843162536621,True
78,r2qkb1r/ppp2ppp/2n2n2/3pp3/2B1P3/3P1N2/PPPb1PPP/RNBQK2R w KQkq - 1 7,b1d2,238,148982,0.11223888397216797,True,b1d2,210,93079,0.1502385139465332,True
79,r2qkb1r/ppp2ppp/2n2n2/4p1b1/2p1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 7,c1g5,-42,189903,0.14163613319396973,True,c1g5,-32,152295,0.17760467529296875,True
80,r2q1b1r/pppk1ppp/5n2/3pn1b1/2B1P3/3P4/PPP2PPP/RNBQK2R w KQ - 0 8,c1g5,-131,523167,0.33969688415527344,True,c1g5,-149,123955,0.13869547843933105,True
81,r2qk2r/ppp2ppp/2n2n2/3pp1b1/1bB1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 7,c2c3,-279,123416,0.08980369567871094,True,c2c3,-225,49980,0.057852983474731445,True
82,r2qkb1r/ppp2ppp/2n2n2/4p1b1/2B1p3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 7,f3g5,497,494453,0.2754082679748535,True,f3g5,471,28359,0.02454352378845215,True
83,r2qkb1r/ppp2ppp/2n2n2/4p3/2p1P3/3P1N2/PPPQ1PPP/RNb1K2R w KQkq - 0 8,d2d1,-645,307612,0.1654186248779297,True,d2c1,-597,18800,0.018671274185180664,True
84,r2qkb1r/ppp2ppp/2n5/3pp1b1/2B1n3/1P1P1N2/P1P2PPP/RNBQK2R b KQkq - 0 7,f8b4,449,296430,0.19303321838378906,True,f8b4,300,49656,0.05836367607116699,True
85,r2qkb1r/ppp2ppp/5n2/3pn3/2B1P3/3P4/PPP2PPP/RNbQK2R w KQkq - 0 8,c4b5,-595,215797,0.12866687774658203,True,c4b5,-623,21425,0.010878324508666992,True
86,8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 1,b4f4,53,394846,0.27844834327697754,True,b4f4,8,640464,0.5497152805328369,True
87,8/2p5/3p4/KP5r/1R3pPk/8/4P3/8 b - - 0 1,h4g4,12,214375,0.12626409530639648,True,h4g4,6,135513,0.1335616111755371,True
88,8/2p5/3p4/KP5r/1R3p1k/6P1/4P3/8 b - - 0 1,h4g3,189,197531,0.1256566047668457,True,h4g3,131,110516,0.11453866958618164,True
89,8/2p5/K2p4/1P5r/1R3p1k/8/4P1P1/8 b - - 1 1,h4g3,0,120346,0.06663274765014648,True,h4g3,6,65352,0.07410001754760742,True
90,8/8/3p4/KPp4r/5p1k/8/4P1P1/1R6 w - - 0 2,b1h1,579,39688,0.0184326171875,True,b1h1,584,80890,0.04980778694152832,True
91,8/2p5/3p4/KP4kr/5R2/8/4P1P1/8 w - - 1 2,f4f7,476,77771,0.05215954780578613,True,f4f7,391,82762,0.08373117446899414,True
92,8/2p5/3p4/KP5r/1R3p2/6k1/4P3/8 w - - 0 2,b4b3,-217,276464,0.19986414909362793,True,a5a6,-173,247863,0.25038981437683105,True
93,8/8/3p4/KPp4r/5p1k/1R6/4P1P1/8 w - - 0 2,b3h3,578,58973,0.024474382400512695,True,b3h3,656,118013,0.08449339866638184,True
94,8/8/2k5/5p2/2K3p1/8/3P4/8 w - - 0 1,c4d4,-715,80511,0.03545808792114258,True,c4d4,-511,52028,0.033095359802246094,True
95,8/8/8/3k1p2/6p1/1K6/3P4/8 w - - 2 2,b3c3,-872,73035,0.04134869575500488,True,b3b4,-1070,137982,0.05619978904724121,True
96,8/8/2k5/5p2/3K2p1/8/3P4/8 b - - 1 1,g4g3,746,31427,0.022827625274658203,True,c6d6,518,191164,0.0907583236694336,True
97,8/8/2k5/5p2/6p1/2K5/3P4/8 b - - 1 1,g4g3,776,15458,0.01758551597595215,True,c6d5,715,37145,0.03519797325134277,True
98,8/1k6/8/5p2/6p1/1K6/3P4/8 w - - 2 2,b3c2,-781,42725,0.022365570068359375,True,b3c4,-528,126910,0.05023956298828125,True
99,8/8/2k5/5p2/6p1/1K6/3P4/8 b - - 1 1,g4g3,774,24756,0.010850906372070312,True,c6d5,978,175172,0.07950472831726074,True
100,8/8/1p1k4/3p4/3P4/1P1K4/8/8 w - - 0 1,d3e3,0,7383,0.0,True,d3e3,0,12061,0.008275508880615234,True
101,8/8/1p2k3/3p4/1P1P4/3K4/8/8 w - - 1 2,d3d2,-726,21887,0.009620904922485352,True,d3d2,-743,134153,0.052091121673583984,True
102,8/8/1p1k4/3p4/3P4/1P6/4K3/8 b - - 1 1,d6e6,0,3427,0.0,True,d6e6,0,7375,0.003354787826538086,True
103,8/2k5/1p6/3p4/3P4/1P6/2K5/8 w - - 2 2,c2c3,488,37403,0.018257617950439453,True,c2c3,545,78595,0.0395658016204834,True
104,8/8/1p1k4/3p4/3P4/1P2K3/8/8 b - - 1 1,d6e6,0,3332,0.00790858268737793,True,d6e7,0,13415,0.008772850036621094,True
